date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking
2020-11-15,Wales,Republic of Ireland,1.0,0.0,UEFA Nations League,Cardiff,Wales,False,20,36
2020-11-15,Bulgaria,Finland,1.0,2.0,UEFA Nations League,Sofia,Bulgaria,False,66,55
2020-11-15,North Macedonia,Estonia,2.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,65,109
2020-11-15,Georgia,Armenia,1.0,2.0,UEFA Nations League,Tbilisi,Georgia,False,86,101
2020-11-15,Slovenia,Kosovo,2.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,62,117
2020-11-15,Moldova,Greece,0.0,2.0,UEFA Nations League,Chișinău,Moldova,False,175,54
2020-11-15,Albania,Kazakhstan,3.0,1.0,UEFA Nations League,Tirana,Albania,False,69,119
2020-11-15,Belarus,Lithuania,2.0,0.0,UEFA Nations League,Minsk,Belarus,False,90,130
2020-11-15,Guatemala,Honduras,2.0,1.0,Friendly,Guatemala City,Guatemala,False,0,0
2020-11-15,Chad,Guinea,1.0,1.0,African Cup of Nations qualification,N'Djamena,Chad,False,0,0
2020-11-15,Burundi,Mauritania,3.0,1.0,African Cup of Nations qualification,Bujumbura,Burundi,False,0,0
2020-11-15,Comoros,Kenya,2.0,1.0,African Cup of Nations qualification,Moroni,Comoros,False,0,0
2020-11-15,Guinea-Bissau,Senegal,0.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,0,0
2020-11-15,Equatorial Guinea,Libya,1.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,0,0
2020-11-16,Jordan,Syria,1.0,0.0,Friendly,Sharjah,United Arab Emirates,True,0,0
2020-11-16,United Arab Emirates,Bahrain,1.0,3.0,Friendly,Dubai,United Arab Emirates,False,0,0
2020-11-16,United States,Panama,6.0,2.0,Friendly,Wiener Neustadt,Austria,True,0,0
2020-11-16,Basque Country,Costa Rica,2.0,1.0,Friendly,Eibar,Spain,False,0,0
2020-11-16,Malawi,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,0,0
2020-11-16,South Sudan,Uganda,1.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,True,0,0
2020-11-16,South Africa,São Tomé and Príncipe,4.0,2.0,African Cup of Nations qualification,Port Elizabeth,South Africa,False,0,0
2020-11-16,Gambia,Gabon,2.0,1.0,African Cup of Nations qualification,Bakau,Gambia,False,0,0
2020-11-16,Mozambique,Cameroon,0.0,2.0,African Cup of Nations qualification,Maputo,Mozambique,False,0,0
2020-11-16,Zimbabwe,Algeria,2.0,2.0,African Cup of Nations qualification,Harare,Zimbabwe,False,0,0
2020-11-16,Botswana,Zambia,1.0,0.0,African Cup of Nations qualification,Francistown,Botswana,False,0,0
2020-11-16,Eswatini,Congo,0.0,0.0,African Cup of Nations qualification,Manzini,Eswatini,False,0,0
2020-11-17,Croatia,Portugal,2.0,3.0,UEFA Nations League,Split,Croatia,False,9,5
2020-11-17,France,Sweden,4.0,2.0,UEFA Nations League,Paris,France,False,2,19
2020-11-17,Spain,Germany,6.0,0.0,UEFA Nations League,Seville,Spain,False,6,14
2020-11-17,Switzerland,Ukraine,3.0,0.0,UEFA Nations League,Lucerne,Switzerland,False,16,23
2020-11-17,Luxembourg,Azerbaijan,0.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,95,114
2020-11-17,Montenegro,Cyprus,4.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,64,99
2020-11-17,Andorra,Latvia,0.0,5.0,UEFA Nations League,Andorra la Vella,Andorra,False,145,142
2020-11-17,Malta,Faroe Islands,1.0,1.0,UEFA Nations League,Ta' Qali,Malta,False,180,107
2020-11-17,Gibraltar,Liechtenstein,1.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False,195,181
2020-11-17,Bangladesh,Nepal,0.0,0.0,Friendly,Dhaka,Bangladesh,False,0,0
2020-11-17,Japan,Mexico,0.0,2.0,Friendly,Graz,Austria,True,0,0
2020-11-17,South Korea,Qatar,2.0,1.0,Friendly,Maria Enzersdorf,Austria,True,0,0
2020-11-17,Saudi Arabia,Jamaica,1.0,2.0,Friendly,Riyadh,Saudi Arabia,False,0,0
2020-11-17,Uzbekistan,Iraq,1.0,2.0,Friendly,Dubai,United Arab Emirates,True,0,0
2020-11-17,Ecuador,Colombia,6.0,1.0,FIFA World Cup qualification,Quito,Ecuador,False,0,0
2020-11-17,Venezuela,Chile,2.0,1.0,FIFA World Cup qualification,Caracas,Venezuela,False,0,0
2020-11-17,Peru,Argentina,0.0,2.0,FIFA World Cup qualification,Lima,Peru,False,0,0
2020-11-17,Paraguay,Bolivia,2.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,0,0
2020-11-17,Uruguay,Brazil,0.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0,0
2020-11-17,Namibia,Mali,1.0,2.0,African Cup of Nations qualification,Windhoek,Namibia,False,0,0
2020-11-17,Sudan,Ghana,1.0,0.0,African Cup of Nations qualification,Omdurman,Sudan,False,0,0
2020-11-17,Angola,DR Congo,0.0,1.0,African Cup of Nations qualification,Luanda,Angola,False,0,0
2020-11-17,Central African Republic,Morocco,0.0,2.0,African Cup of Nations qualification,Douala,Cameroon,True,0,0
2020-11-17,Rwanda,Cape Verde,0.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False,0,0
2020-11-17,Togo,Egypt,1.0,3.0,African Cup of Nations qualification,Lomé,Togo,False,0,0
2020-11-17,Tanzania,Tunisia,1.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,0,0
2020-11-17,Ethiopia,Niger,3.0,0.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,0,0
2020-11-17,Madagascar,Ivory Coast,1.0,1.0,African Cup of Nations qualification,Toamasina,Madagascar,False,0,0
2020-11-17,Sierra Leone,Nigeria,0.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,0,0
2020-11-17,Lesotho,Benin,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,0,0
2020-11-18,Bosnia and Herzegovina,Italy,0.0,2.0,UEFA Nations League,Sarajevo,Bosnia and Herzegovina,False,51,12
2020-11-18,Poland,Netherlands,1.0,2.0,UEFA Nations League,Chorzów,Poland,False,18,15
2020-11-18,England,Iceland,4.0,0.0,UEFA Nations League,London,England,False,4,39
2020-11-18,Belgium,Denmark,4.0,2.0,UEFA Nations League,Leuven,Belgium,False,1,13
2020-11-18,Northern Ireland,Romania,1.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,41,44
2020-11-18,Austria,Norway,1.0,1.0,UEFA Nations League,Vienna,Austria,False,25,43
2020-11-18,Czech Republic,Slovakia,2.0,0.0,UEFA Nations League,Plzeň,Czech Republic,False,0,37
2020-11-18,Israel,Scotland,1.0,0.0,UEFA Nations League,Netanya,Israel,False,88,45
2020-11-18,Hungary,Turkey,2.0,0.0,UEFA Nations League,Budapest,Hungary,False,47,33
2020-11-18,Serbia,Russia,5.0,0.0,UEFA Nations League,Belgrade,Serbia,False,30,34
2020-11-18,Republic of Ireland,Bulgaria,0.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,36,66
2020-11-18,Wales,Finland,3.0,1.0,UEFA Nations League,Cardiff,Wales,False,20,55
2020-11-18,Armenia,North Macedonia,1.0,0.0,UEFA Nations League,Nicosia,Cyprus,True,101,65
2020-11-18,Georgia,Estonia,0.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,86,109
2020-11-18,Kosovo,Moldova,1.0,0.0,UEFA Nations League,Pristina,Kosovo,False,117,175
2020-11-18,Greece,Slovenia,0.0,0.0,UEFA Nations League,Athens,Greece,False,54,62
2020-11-18,Albania,Belarus,3.0,2.0,UEFA Nations League,Tirana,Albania,False,69,90
2020-11-18,Kazakhstan,Lithuania,1.0,2.0,UEFA Nations League,Almaty,Kazakhstan,False,119,130
2020-12-04,Qatar,Bangladesh,5.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,0,0
2020-12-09,United States,El Salvador,6.0,0.0,Friendly,Fort Lauderdale,United States,False,0,0
2021-01-12,United Arab Emirates,Iraq,0.0,0.0,Friendly,Dubai,United Arab Emirates,False,0,0
2021-01-18,Kuwait,Palestine,0.0,1.0,Friendly,Kuwait City,Kuwait,False,0,0
2021-01-19,Dominican Republic,Puerto Rico,0.0,1.0,Friendly,Santo Domingo,Dominican Republic,False,0,0
2021-01-22,Guatemala,Puerto Rico,1.0,0.0,Friendly,Guatemala City,Guatemala,False,0,0
2021-01-25,Dominican Republic,Serbia,0.0,0.0,Friendly,Santo Domingo,Dominican Republic,False,0,30
2021-01-27,Iraq,Kuwait,2.0,1.0,Friendly,Basra,Iraq,False,0,0
2021-01-28,Panama,Serbia,0.0,0.0,Friendly,Panama City,Panama,False,0,30
2021-01-31,United States,Trinidad and Tobago,7.0,0.0,Friendly,Orlando,United States,False,0,0
2021-02-01,Jordan,Tajikistan,2.0,0.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-02-05,Jordan,Tajikistan,0.0,1.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-02-15,Jordan,Uzbekistan,0.0,2.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-02-24,Guatemala,Nicaragua,1.0,0.0,Friendly,Guatemala City,Guatemala,False,0,0
2021-03-13,Kenya,South Sudan,1.0,0.0,Friendly,Nairobi,Kenya,False,0,0
2021-03-15,Kenya,Tanzania,2.0,1.0,Friendly,Nairobi,Kenya,False,0,0
2021-03-17,Ethiopia,Malawi,4.0,0.0,Friendly,Bahir Dar,Ethiopia,False,0,0
2021-03-20,Oman,Jordan,0.0,0.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-03-24,Belarus,Honduras,1.0,1.0,Friendly,Zhodzina,Belarus,False,88,0
2021-03-24,Jordan,Lebanon,1.0,0.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-03-24,Kosovo,Lithuania,4.0,0.0,Friendly,Pristina,Kosovo,False,117,129
2021-03-24,Qatar,Luxembourg,1.0,0.0,Friendly,Debrecen,Hungary,True,0,98
2021-03-24,Antigua and Barbuda,Montserrat,2.0,2.0,FIFA World Cup qualification,Willemstad,Curaçao,True,0,0
2021-03-24,Suriname,Cayman Islands,3.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False,0,0
2021-03-24,Guatemala,Cuba,1.0,0.0,FIFA World Cup qualification,Guatemala City,Guatemala,False,0,0
2021-03-24,Dominican Republic,Dominica,1.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False,0,0
2021-03-24,Saint Kitts and Nevis,Puerto Rico,1.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,0,0
2021-03-24,Portugal,Azerbaijan,1.0,0.0,FIFA World Cup qualification,Turin,Italy,True,5,108
2021-03-24,Serbia,Republic of Ireland,3.0,2.0,FIFA World Cup qualification,Belgrade,Serbia,False,30,42
2021-03-24,France,Ukraine,1.0,1.0,FIFA World Cup qualification,Paris,France,False,2,24
2021-03-24,Finland,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,55,56
2021-03-24,Belgium,Wales,3.0,1.0,FIFA World Cup qualification,Leuven,Belgium,False,1,18
2021-03-24,Estonia,Czech Republic,2.0,6.0,FIFA World Cup qualification,Lublin,Poland,True,108,0
2021-03-24,Turkey,Netherlands,4.0,2.0,FIFA World Cup qualification,Istanbul,Turkey,False,32,14
2021-03-24,Gibraltar,Norway,0.0,3.0,FIFA World Cup qualification,Gibraltar,Gibraltar,False,195,44
2021-03-24,Latvia,Montenegro,1.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,136,63
2021-03-24,Malta,Russia,1.0,3.0,FIFA World Cup qualification,Ta' Qali,Malta,False,176,39
2021-03-24,Slovenia,Croatia,1.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,62,11
2021-03-24,Cyprus,Slovakia,0.0,0.0,FIFA World Cup qualification,Nicosia,Cyprus,False,100,34
2021-03-24,Chad,Namibia,0.0,3.0,African Cup of Nations qualification,N'Djamena,Chad,False,0,0
2021-03-24,Guinea,Mali,1.0,0.0,African Cup of Nations qualification,Clermont-Ferrand,France,True,0,0
2021-03-24,South Sudan,Malawi,0.0,1.0,African Cup of Nations qualification,Omdurman,Sudan,True,0,0
2021-03-24,Uganda,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,0,0
2021-03-24,São Tomé and Príncipe,Sudan,0.0,2.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,0,0
2021-03-24,Rwanda,Mozambique,1.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False,0,0
2021-03-24,Ethiopia,Madagascar,4.0,0.0,African Cup of Nations qualification,Bahir Dar,Ethiopia,False,0,0
2021-03-25,Bahrain,Syria,3.0,1.0,Friendly,Isa Town,Bahrain,False,0,0
2021-03-25,India,Oman,1.0,1.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-03-25,Japan,South Korea,3.0,0.0,Friendly,Yokohama,Japan,False,0,0
2021-03-25,Saudi Arabia,Kuwait,1.0,0.0,Friendly,Riyadh,Saudi Arabia,False,0,0
2021-03-25,United States,Jamaica,4.0,1.0,Friendly,Wiener Neustadt,Austria,True,0,0
2021-03-25,El Salvador,Grenada,2.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,0,0
2021-03-25,Canada,Bermuda,5.0,1.0,FIFA World Cup qualification,Orlando,United States,True,0,0
2021-03-25,Curaçao,Saint Vincent and the Grenadines,5.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,False,0,0
2021-03-25,Panama,Barbados,1.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,0,0
2021-03-25,Haiti,Belize,2.0,0.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,0,0
2021-03-25,Trinidad and Tobago,Guyana,3.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,0,0
2021-03-25,Spain,Greece,1.0,1.0,FIFA World Cup qualification,Granada,Spain,False,6,53
2021-03-25,Sweden,Georgia,1.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,False,20,89
2021-03-25,Bulgaria,Switzerland,1.0,3.0,FIFA World Cup qualification,Sofia,Bulgaria,False,68,16
2021-03-25,Italy,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Parma,Italy,False,10,45
2021-03-25,Israel,Denmark,0.0,2.0,FIFA World Cup qualification,Tel Aviv,Israel,False,87,12
2021-03-25,Scotland,Austria,2.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,False,48,23
2021-03-25,Moldova,Faroe Islands,1.0,1.0,FIFA World Cup qualification,Chișinău,Moldova,False,177,107
2021-03-25,England,San Marino,5.0,0.0,FIFA World Cup qualification,London,England,False,4,210
2021-03-25,Andorra,Albania,0.0,1.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,151,66
2021-03-25,Hungary,Poland,3.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False,40,19
2021-03-25,Germany,Iceland,3.0,0.0,FIFA World Cup qualification,Duisburg,Germany,False,13,46
2021-03-25,Liechtenstein,Armenia,0.0,1.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,181,99
2021-03-25,Romania,North Macedonia,3.0,2.0,FIFA World Cup qualification,Bucharest,Romania,False,37,65
2021-03-25,South Africa,Ghana,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,False,0,0
2021-03-25,Gambia,Angola,1.0,0.0,African Cup of Nations qualification,Bakau,Gambia,False,0,0
2021-03-25,Gabon,DR Congo,3.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False,0,0
2021-03-25,Comoros,Togo,0.0,0.0,African Cup of Nations qualification,Moroni,Comoros,False,0,0
2021-03-25,Kenya,Egypt,1.0,1.0,African Cup of Nations qualification,Nairobi,Kenya,False,0,0
2021-03-25,Botswana,Zimbabwe,0.0,1.0,African Cup of Nations qualification,Francistown,Botswana,False,0,0
2021-03-25,Zambia,Algeria,3.0,3.0,African Cup of Nations qualification,Lusaka,Zambia,False,0,0
2021-03-25,Equatorial Guinea,Tanzania,1.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,0,0
2021-03-25,Libya,Tunisia,2.0,5.0,African Cup of Nations qualification,Benina,Libya,False,0,0
2021-03-25,Tajikistan,Mongolia,3.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,0,0
2021-03-26,Chile,Bolivia,2.0,1.0,Friendly,Rancagua,Chile,False,0,0
2021-03-26,Burundi,Central African Republic,2.0,2.0,African Cup of Nations qualification,Bujumbura,Burundi,False,0,0
2021-03-26,Mauritania,Morocco,0.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,0,0
2021-03-26,Cape Verde,Cameroon,3.0,1.0,African Cup of Nations qualification,Praia,Cape Verde,False,0,0
2021-03-26,Eswatini,Guinea-Bissau,1.0,3.0,African Cup of Nations qualification,Manzini,Eswatini,False,0,0
2021-03-26,Congo,Senegal,0.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,0,0
2021-03-26,Niger,Ivory Coast,0.0,3.0,African Cup of Nations qualification,Lomé,Togo,True,0,0
2021-03-27,Bosnia and Herzegovina,Costa Rica,0.0,0.0,Friendly,Zenica,Bosnia and Herzegovina,False,56,0
2021-03-27,Nepal,Bangladesh,0.0,0.0,Friendly,Kathmandu,Nepal,False,0,0
2021-03-27,Qatar,Azerbaijan,2.0,1.0,Friendly,Debrecen,Hungary,True,0,108
2021-03-27,Wales,Mexico,1.0,0.0,Friendly,Cardiff,Wales,False,18,0
2021-03-27,United States Virgin Islands,Antigua and Barbuda,0.0,3.0,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,False,0,0
2021-03-27,Aruba,Suriname,0.0,6.0,FIFA World Cup qualification,Bradenton,United States,True,0,0
2021-03-27,British Virgin Islands,Guatemala,0.0,3.0,FIFA World Cup qualification,Willemstad,Curaçao,True,0,0
2021-03-27,Anguilla,Dominican Republic,0.0,6.0,FIFA World Cup qualification,Fort Lauderdale,United States,True,0,0
2021-03-27,Turks and Caicos Islands,Nicaragua,0.0,7.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,0,0
2021-03-27,Bahamas,Saint Kitts and Nevis,0.0,4.0,FIFA World Cup qualification,Nassau,Bahamas,False,0,0
2021-03-27,Republic of Ireland,Luxembourg,0.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,42,98
2021-03-27,Serbia,Portugal,2.0,2.0,FIFA World Cup qualification,Belgrade,Serbia,False,30,5
2021-03-27,Belarus,Estonia,4.0,2.0,FIFA World Cup qualification,Minsk,Belarus,False,88,108
2021-03-27,Czech Republic,Belgium,1.0,1.0,FIFA World Cup qualification,Prague,Czech Republic,False,0,1
2021-03-27,Montenegro,Gibraltar,4.0,1.0,FIFA World Cup qualification,Podgorica,Montenegro,False,63,195
2021-03-27,Netherlands,Latvia,2.0,0.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,14,136
2021-03-27,Norway,Turkey,0.0,3.0,FIFA World Cup qualification,Málaga,Spain,True,44,32
2021-03-27,Russia,Slovenia,2.0,1.0,FIFA World Cup qualification,Sochi,Russia,False,39,62
2021-03-27,Croatia,Cyprus,1.0,0.0,FIFA World Cup qualification,Rijeka,Croatia,False,11,100
2021-03-27,Slovakia,Malta,2.0,2.0,FIFA World Cup qualification,Trnava,Slovakia,False,34,176
2021-03-27,Lesotho,Sierra Leone,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,0,0
2021-03-27,Benin,Nigeria,0.0,1.0,African Cup of Nations qualification,Porto-Novo,Benin,False,0,0
2021-03-28,Greece,Honduras,2.0,1.0,Friendly,Thessaloniki,Greece,False,53,0
2021-03-28,Northern Ireland,United States,1.0,2.0,Friendly,Belfast,Northern Ireland,False,45,0
2021-03-28,Montserrat,El Salvador,1.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,True,0,0
2021-03-28,Cuba,Curaçao,1.0,2.0,FIFA World Cup qualification,Guatemala City,Guatemala,True,0,0
2021-03-28,Dominica,Panama,1.0,2.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,0,0
2021-03-28,Puerto Rico,Trinidad and Tobago,1.0,1.0,FIFA World Cup qualification,Mayagüez,Puerto Rico,False,0,0
2021-03-28,Georgia,Spain,1.0,2.0,FIFA World Cup qualification,Tbilisi,Georgia,False,89,6
2021-03-28,Kosovo,Sweden,0.0,3.0,FIFA World Cup qualification,Pristina,Kosovo,False,117,20
2021-03-28,Switzerland,Lithuania,1.0,0.0,FIFA World Cup qualification,St. Gallen,Switzerland,False,16,129
2021-03-28,Bulgaria,Italy,0.0,2.0,FIFA World Cup qualification,Sofia,Bulgaria,False,68,10
2021-03-28,Kazakhstan,France,0.0,2.0,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,False,122,2
2021-03-28,Ukraine,Finland,1.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,24,55
2021-03-28,Denmark,Moldova,8.0,0.0,FIFA World Cup qualification,Herning,Denmark,False,12,177
2021-03-28,Austria,Faroe Islands,3.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,23,107
2021-03-28,Israel,Scotland,1.0,1.0,FIFA World Cup qualification,Tel Aviv,Israel,False,87,48
2021-03-28,Albania,England,0.0,2.0,FIFA World Cup qualification,Tirana,Albania,False,66,4
2021-03-28,Poland,Andorra,3.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,19,151
2021-03-28,San Marino,Hungary,0.0,3.0,FIFA World Cup qualification,Serravalle,San Marino,False,210,40
2021-03-28,Armenia,Iceland,2.0,0.0,FIFA World Cup qualification,Yerevan,Armenia,False,99,46
2021-03-28,North Macedonia,Liechtenstein,5.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False,65,181
2021-03-28,Romania,Germany,0.0,1.0,FIFA World Cup qualification,Bucharest,Romania,False,37,13
2021-03-28,Namibia,Guinea,2.0,1.0,African Cup of Nations qualification,Windhoek,Namibia,False,0,0
2021-03-28,Mali,Chad,3.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,0,0
2021-03-28,Ghana,São Tomé and Príncipe,3.0,1.0,African Cup of Nations qualification,Cape Coast,Ghana,False,0,0
2021-03-28,Sudan,South Africa,2.0,0.0,African Cup of Nations qualification,Omdurman,Sudan,False,0,0
2021-03-28,Tunisia,Equatorial Guinea,2.0,1.0,African Cup of Nations qualification,Radès,Tunisia,False,0,0
2021-03-28,Tanzania,Libya,1.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,0,0
2021-03-29,Ecuador,Bolivia,2.0,1.0,Friendly,Guayaquil,Ecuador,False,0,0
2021-03-29,Kuwait,Lebanon,1.0,1.0,Friendly,Dubai,United Arab Emirates,True,0,0
2021-03-29,Nepal,Bangladesh,2.0,1.0,Friendly,Kathmandu,Nepal,False,0,0
2021-03-29,Uzbekistan,Iraq,0.0,1.0,Friendly,Tashkent,Uzbekistan,False,0,0
2021-03-29,Cayman Islands,Canada,0.0,11.0,FIFA World Cup qualification,Bradenton,United States,True,0,0
2021-03-29,Burkina Faso,South Sudan,1.0,0.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,0,0
2021-03-29,Malawi,Uganda,1.0,0.0,African Cup of Nations qualification,Lilongwe,Malawi,False,0,0
2021-03-29,Angola,Gabon,2.0,0.0,African Cup of Nations qualification,Luanda,Angola,False,0,0
2021-03-29,DR Congo,Gambia,1.0,0.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,0,0
2021-03-29,Togo,Kenya,1.0,2.0,African Cup of Nations qualification,Lomé,Togo,False,0,0
2021-03-29,Egypt,Comoros,4.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,0,0
2021-03-29,Algeria,Botswana,5.0,0.0,African Cup of Nations qualification,Algiers,Algeria,False,0,0
2021-03-29,Zimbabwe,Zambia,0.0,2.0,African Cup of Nations qualification,Harare,Zimbabwe,False,0,0
2021-03-29,United Arab Emirates,India,6.0,0.0,Friendly,Dubai,United Arab Emirates,False,0,0
2021-03-30,Bahrain,Jordan,1.0,2.0,Friendly,Riffa,Bahrain,False,0,0
2021-03-30,Costa Rica,Mexico,0.0,1.0,Friendly,Wiener Neustadt,Austria,True,0,0
2021-03-30,Iran,Syria,3.0,0.0,Friendly,Tehran,Iran,False,0,0
2021-03-30,Republic of Ireland,Qatar,1.0,1.0,Friendly,Debrecen,Hungary,True,42,0
2021-03-30,Grenada,United States Virgin Islands,1.0,0.0,FIFA World Cup qualification,St. George's,Grenada,False,0,0
2021-03-30,Bermuda,Aruba,5.0,0.0,FIFA World Cup qualification,Bradenton,United States,True,0,0
2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,3.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True,0,0
2021-03-30,Barbados,Anguilla,1.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,0,0
2021-03-30,Belize,Turks and Caicos Islands,5.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,0,0
2021-03-30,Guyana,Bahamas,4.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,0,0
